opis;klasa
"temat: inne
opis miejsca: w naszym smietniku przy ul.zaporoskiej 25-34a, znajduja sie 4 pojemniki na odpady komunalne, od jakiegos czasu oprozniane sa tylko 3, czwarty zostaje pelny.prosimy odbior ze wszystkich pojemnikow.
opis: interwencja w sprawie nie calkowitego odbioru odpadow komunalnych.";Wywoz odpadow
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: dzien dobry, prosze o dostarczenie worku na odpady zielone 400 sztuk dla nieruchomosci w obrebie ulic kukuczki, pirenejska, smardzowska do biura zarzadcy nieruchomosci firmy domicilium na ul. babiego lata 17/ 5b. agnieszka burghardt - zarzadca";Strefa Zarzadcy
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: prosze o dostarczenie workow na odpady zielone dla nieruchomosci przy ul. wojaczka, kamienskiego, zmudzka w ilosc 450szt, do biura zarzadcy nieruchomosci firmy domicilium ul. babiego lata 17/5b.";Strefa Zarzadcy
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: prosze o dostarczenie workow na odpady zielone dla zarzadzanych przez nas nieruchomosci przy ul. arbuzowej, kokosowej, stanislawowskiej, minskiej w ilosci 450sztuk, do biura zarzadcy firmy domicilium przy ul. babiego lata 17/5b. agnieszka burghardt";Strefa Zarzadcy
"temat: zamien worek na pojemnik
odpady: odpady zielone
pojemniki: pojemnik 1100l
opis: zespol szkol nr 18  wroclaw ,mlodych technikow 58 zwraca sie z prosba o podstawienie dwoch pojemnikow na liscie  w wymiarach 1100 litrow  zamiast workow.
z gory dziekujemy";Pojemniki/worki na odpady
"temat: przepelnienie pojemnika
odpady: papier i tektura
pojemniki: pojemniki 60-1100 l
opis: przepelniony";Wywoz odpadow
"temat: przepelnienie pojemnika
odpady: papier i tektura
pojemniki: pojemniki 60-1100 l
opis: bardzo prosimy o interwencje w zakresie odbioru odpadow papierowych z nieruchomosci wm thespian przy pl. powstancow slaskich 1. jak informowalismy panstwa w wiadomosci z dn. 18.03.2019 id #69326 , bardzo czesto po odebraniu odpadow, ekipa odbierajaca pozostawia pojemniki nie dosuwajac ich do siebie, dotyczy to szczegolnie pojemnikow na odpady zmieszane. z uwagi na fakt usytuowania oslony smietnikowej w garazu podziemnym oraz jej ograniczony rozmiar, niedosuniecie pojemnikow na poprzednie miejsce powoduje przyblokowanie wejscia do komory, a tym samym uzytkownicy nie moga korzystac ze wszystkich pojemnikow, co skutkuje pozostawianiem luzow oraz nieporzadkiem przed oslona.
ponadto prosimy o wskazanie mozliwosci zwiekszenia czestotliwosci odbioru odbioru makulatury. obecnie odbior realizowany jest 2 razy w tygodniu.";Wywoz odpadow
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: dzien dobry, prosilbym o zostawienie workow na odpady zielone.";Pojemniki/worki na odpady
"temat: pas drogowy – kosze
dzielnica: stare miasto
opis miejsca: rzeznicza 8/9, przy ul. ruskiej, chodnik.
opis: wyrwany kosz na odpady.";Sprzatanie miasta
"temat: przepelnienie pojemnika
odpady: papier i tektura
pojemniki: pojemniki/dzwony do zbiorki selektywnej
opis: dzien dobry,
w zwiazku ze zgloszeniem ze strazy miejskiej, wnosimy o natychmiastowe oproznienie przepelnionych pojemnikow oraz gabarytow - w zalaczeniu zdjecia z 22.03.2019 - podworze rydygiera 42,44, pomorska 45,47,49 oraz nobla 3,5, paulinska.
pozdrawiam dorota pioterek";Wywoz odpadow
"temat: pas drogowy - jezdnia
dzielnica: fabryczna
opis miejsca: witam,
podobnie jak w ubieglym roku - cala ulica manganowa wzdluz nasypu jest zasmiecona. odpady leza na calej dlugosci przede wszystkim po lewej stronie po wjezdzie z ul. grabiszynskiej (butelki, folia itp.) czy ul. manganowa nadal jest objeta regularnym sprzataniem?
opis: witam,
podobnie jak w ubieglym roku - cala ulica manganowa wzdluz nasypu jest zasmiecona. odpady leza na calej dlugosci przede wszystkim po lewej stronie po wjezdzie z ul. grabiszynskiej (butelki, folia itp.) czy ul. manganowa nadal jest objeta regularnym sprzataniem?";Sprzatanie miasta
"temat: mycie pojemnika
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 1100l
opis: w imieniu wm teczowa 85-105 zglaszam koniecznosc mycia wszystkich pojemnikow (dot.wszystkich rodzajow odpadow) we wszystkich oslonach smietnikowych na osiedlu.";Pojemniki/worki na odpady
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: papier i tektura
pojemniki: pojemniki 60-1100 l
opis: dzien dobry.
dlaczego nie oprozniono pojemnika w dniu 20. marca?
prosze o pilny odbior odpadow.
zbigniew skrzypczynski";Wywoz odpadow
"temat: inne
opis miejsca: prosze o dbalsze ustawianie kontenerow we wnetrzu podworzowym nowowiejska, zeromskiego, barlickiego, kluczborska.
opis: prosze o dbalsze ustawianie kontenerow we wnetrzu podworzowym nowowiejska, zeromskiego, barlickiego, kluczborska.";Pojemniki/worki na odpady
"temat: inne
opis miejsca: uprzejmie prosze o odebrania workow z odpadami zielonymi , ktore znajduja sie przy ogrodzeniu na posesje od strony ulicy oraz galezi, ktore znajduja sie za ogrodzeniem przy oslonie smietnikowej jarzebinowej 9. teren nalezy do gminy wroclaw.
opis: uprzejmie prosze o odebrania workow z odpadami zielonymi , ktore znajduja sie przy ogrodzeniu na posesje od strony ulicy oraz galezi, ktore znajduja sie za ogrodzeniem przy oslonie smietnikowej jarzebinowej 9. teren nalezy do gminy wroclaw.";Wywoz odpadow
"temat: inne
opis miejsca: uprzejmie prosze o odebranie workow z odpadami zielonymi, ktore znajduja sie przy oslonie smietnikowej nalezacej do wm przystankowa 1-5
opis: uprzejmie prosze o odebranie workow z odpadami zielonymi, ktore znajduja sie przy oslonie smietnikowej nalezacej do wm przystankowa 1-5. prosze o informacje kiedy zostana one odebrane.";Wywoz odpadow
"temat: pas drogowy – chodnik
dzielnica: stare miasto
opis miejsca: chodnik przy restauracji chlopskie jadlo.
opis: na chodniku lezy kawalek plyty betonowej z wystajacymi pretami.
w dn. 2019-03-22 16:22. zgloszenie przekazano  do firmy fbserwis , odebral p. zaryczny. /ju";Sprzatanie miasta
"temat: pas drogowy – chodnik
dzielnica: fabryczna
opis miejsca: ul. petrazyckiego/pekalskiego, wiejska/karmelkowa, ul. solskiego-przystanek'wiejska'
opis: zglaszajacy twierdzi, ze w tych lokalizacjach przepelnione sa kosze na smieci.";Sprzatanie miasta
"temat: przepelnienie pojemnika
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemniki 60-1100 l
opis: u zbiegu ulic moniuszki oraz karlowicza, znajduja sie przepelnione kontenery na odpady wielkogabarytowe.";Wywoz odpadow
"temat: tereny zewnetrzne – inne
dzielnica: stare miasto
opis miejsca: dzialka nr 16/40, arkusz 8, obreb stare miasto
opis: dzien dobry. na terenie zielonym zalegaja odpady: puszki po piwie, kostka brukowa, choinka w worku foliowym, galezie. slupek ostrzegawczy. ktos ulozyl z tych rzeczy 'zapore'.";Sprzatanie miasta
"temat: tereny zewnetrzne – inne
dzielnica: srodmiescie
opis miejsca: mosty chrobrego
opis: halda szkla i rozsypane po okolicy szklo.
pod jednym z mostow chrobrego.
lezy tak od lat.";Sprzatanie miasta
"temat: zapytanie o harmonogram
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemniki 60-1100 l
opis: dzien dobry 
od poczatku roku 2019 w harmonogramie dla nieruchomosci walbrzyska 23, 23a-e (wspolne pojemniki na szklo i tworzywa sztuczne dla tych adresow) brak wywozu tworzyw sztucznych i szkla. tworzywa sztuczne zostaly raz odebrane interwencyjnie po zgloszeniu, natomiast odbioru nadal nie ma w harmonogramie.
z powazaniem 
urszula banaszek";Wywoz odpadow
"temat: pas drogowy - jezdnia
dzielnica: psie pole
opis miejsca: ul. krotoszynska, od petli autobusowej do skrzyz. z ul. ostrzeszowska
opis: na jezdni, na odcinku ok. 300 m rozlana substancja ropopochodna.
godz. 22:40 powiadomiono wpo alba, pan gryglewicz.";Sprzatanie miasta
"temat: pas drogowy – chodnik
dzielnica: krzyki
opis miejsca: od niedzieli snieg, lod na chodniku wzdluz dzialek
opis: lodowisko wzdluz ldzialek od niedzieli nikt nic z tym nie robi dzisiaj piatek!!!!!";Akcja zima
